edad_piloto,experiencia_piloto,peso_piloto,altura_piloto,presupuesto_equipo_millones,potencia_motor_hp,peso_coche_kg,downforce_kg,eficiencia_combustible,temperatura_pista_c,tipo_neumaticos,condiciones_climaticas,tiempo_vuelta_segundos,puntos_carrera,termino_podio,posicion_final,desgaste_neumaticos_vuelta,imc_piloto,relacion_potencia_peso,experiencia_edad_ratio,tipo_neumaticos_soft,tipo_neumaticos_medium,tipo_neumaticos_hard,condiciones_lluvia
36,17,71.1,163.2,115.85,948.0,787.2,318.9,0.863,15,Intermediate,Nublado,71.662,17.5,1,1.0,0.7639,26.7,1.204,0.472,0,0,0,0
26,19,67.5,176.3,196.59,768.0,690.8,361.0,0.647,41,Medium,Lluvia ligera,68.247,16.7,1,1.0,0.6577,21.7,1.112,0.731,0,1,0,1
29,7,64.0,170.9,143.79,911.0,775.9,420.7,0.989,27,Intermediate,Lluvia ligera,61.253,9.1,1,1.0,0.7176,21.9,1.174,0.241,0,0,0,1
33,19,66.0,173.6,211.53,913.0,673.6,376.7,1.026,39,Hard,Nublado,58.498,19.6,1,1.0,0.6551,21.9,1.355,0.576,0,0,1,0
33,12,80.7,153.3,169.92,838.0,754.4,543.9,1.256,15,Soft,Soleado,50.704,10.2,1,1.0,0.6276,34.3,1.111,0.364,1,0,0,0
23,5,65.5,172.2,206.49,894.0,798.1,505.2,0.649,40,Medium,Nublado,54.594,10.2,1,1.0,0.7123,22.1,1.12,0.217,0,1,0,0
22,15,67.7,175.7,92.6,841.0,797.1,330.9,1.012,32,Soft,Nublado,74.917,22.0,1,1.0,0.7984,21.9,1.055,0.682,1,0,0,0
32,12,69.0,180.5,198.38,842.0,726.0,295.9,0.643,40,Hard,Lluvia ligera,72.005,18.6,1,1.0,0.7625,21.2,1.16,0.375,0,0,1,1
28,19,71.8,176.6,119.35,895.0,742.8,372.7,1.389,20,Soft,Soleado,61.436,12.2,1,1.0,0.6758,23.0,1.205,0.679,1,0,0,0
37,3,68.6,182.2,121.92,717.0,711.2,159.8,0.979,24,Medium,Nublado,89.715,11.8,1,1.0,0.7868,20.7,1.008,0.081,0,1,0,0
34,10,70.4,183.5,97.85,908.0,765.9,431.8,0.767,37,Soft,Lluvia intensa,59.123,15.0,1,1.0,0.716,20.9,1.186,0.294,1,0,0,1
25,11,70.6,167.3,132.99,976.0,749.7,339.9,0.69,20,Soft,Lluvia ligera,63.605,23.3,1,1.0,0.7224,25.2,1.302,0.44,1,0,0,1
32,14,71.2,153.8,142.47,873.0,777.2,549.6,0.741,38,Hard,Soleado,52.355,14.1,1,1.0,0.6975,30.1,1.123,0.438,0,0,1,0
28,15,77.7,175.7,173.0,772.0,779.4,292.0,0.631,34,Medium,Nublado,81.703,19.0,1,1.0,0.7884,25.2,0.991,0.536,0,1,0,0
18,8,67.4,182.0,113.36,887.0,747.8,404.7,0.596,26,Soft,Nublado,62.956,9.0,1,1.0,0.7089,20.3,1.186,0.444,1,0,0,0
30,1,68.2,182.4,200.87,778.0,800.0,215.3,0.71,36,Medium,Nublado,92.952,7.7,1,3.0,0.8653,20.5,0.972,0.033,0,1,0,0
32,4,69.5,181.9,185.78,844.0,645.9,229.6,0.742,18,Hard,Soleado,72.334,12.7,1,2.0,0.6887,21.0,1.307,0.125,0,0,1,0
22,7,72.8,174.6,141.22,998.0,753.9,463.0,1.045,20,Hard,Nublado,51.006,17.2,1,1.0,0.6562,23.9,1.324,0.318,0,0,1,0
31,4,71.0,163.5,137.15,772.0,740.0,357.9,0.854,39,Soft,Lluvia ligera,70.172,9.0,1,3.0,0.7406,26.6,1.043,0.129,1,0,0,1
36,19,77.3,172.3,244.03,864.0,655.6,310.0,0.545,16,Soft,Soleado,66.827,19.4,1,1.0,0.6079,26.0,1.318,0.528,1,0,0,0
23,15,55.9,183.1,192.0,780.0,722.5,470.1,0.736,21,Wet,Lluvia ligera,55.837,15.8,1,1.0,0.6242,16.7,1.08,0.652,0,0,0,1
26,11,63.3,168.3,164.69,655.0,852.8,266.0,0.866,16,Wet,Lluvia ligera,93.46,10.5,1,1.0,0.8513,22.3,0.768,0.423,0,0,0,1
18,13,72.9,175.2,196.92,900.0,686.9,308.3,0.643,29,Soft,Lluvia intensa,67.038,9.9,1,1.0,0.7147,23.7,1.31,0.722,1,0,0,1
29,9,71.2,167.0,176.47,917.0,789.5,300.8,0.644,40,Soft,Soleado,75.449,16.4,1,1.0,0.8446,25.5,1.161,0.31,1,0,0,0
25,10,65.6,186.3,230.43,1092.0,749.2,297.6,0.78,37,Intermediate,Lluvia intensa,61.387,16.3,1,1.0,0.7958,18.9,1.458,0.4,0,0,0,1
38,8,68.5,182.0,155.28,956.0,795.4,361.3,0.728,19,Soft,Soleado,65.561,13.1,1,1.0,0.7737,20.7,1.202,0.211,1,0,0,0
29,15,74.7,169.4,91.84,865.0,849.0,311.2,0.744,19,Medium,Soleado,78.676,15.9,1,1.0,0.8047,26.0,1.019,0.517,0,1,0,0
18,15,69.3,171.3,80.56,917.0,757.7,424.9,0.814,40,Intermediate,Lluvia ligera,60.245,19.0,1,1.0,0.7098,23.6,1.21,0.833,0,0,0,1
33,12,62.2,165.8,171.72,761.0,859.6,508.0,0.733,42,Hard,Soleado,70.388,10.7,1,1.0,0.8164,22.6,0.885,0.364,0,0,1,0
38,18,69.0,174.1,130.68,833.0,750.6,339.6,0.777,38,Medium,Lluvia intensa,73.966,12.0,1,1.0,0.7561,22.8,1.11,0.474,0,1,0,1
37,19,73.1,177.5,167.55,847.0,664.9,446.9,0.646,23,Hard,Lluvia intensa,49.091,9.3,1,1.0,0.5764,23.2,1.274,0.514,0,0,1,1
40,4,68.3,184.5,191.94,646.0,708.8,189.6,0.825,42,Soft,Nublado,91.79,12.5,1,3.0,0.773,20.1,0.911,0.1,1,0,0,0
32,4,66.2,180.6,173.75,709.0,729.5,352.3,0.899,33,Hard,Nublado,72.936,10.8,1,1.0,0.7369,20.3,0.972,0.125,0,0,1,0
36,1,78.3,171.5,25.39,748.0,734.1,415.8,0.767,34,Soft,Lluvia intensa,63.517,9.1,1,3.0,0.72,26.6,1.019,0.028,1,0,0,1
41,14,72.5,182.8,122.22,844.0,862.9,373.7,0.844,29,Hard,Lluvia intensa,71.817,15.7,1,1.0,0.8502,21.7,0.978,0.341,0,0,1,1
34,14,72.8,170.9,200.21,1115.0,816.5,353.7,0.775,21,Soft,Nublado,57.416,13.1,1,1.0,0.7882,24.9,1.366,0.412,1,0,0,0
22,11,71.7,170.5,40.34,693.0,660.7,270.8,0.648,17,Hard,Lluvia ligera,76.812,14.4,1,1.0,0.6738,24.7,1.049,0.5,0,0,1,1
24,12,70.9,175.4,184.61,783.0,689.3,344.9,0.876,43,Soft,Nublado,65.499,11.3,1,1.0,0.7028,23.0,1.136,0.5,1,0,0,0
24,5,67.7,196.3,127.68,937.0,848.1,482.4,0.701,34,Soft,Lluvia ligera,54.712,13.0,1,8.0,0.7878,17.6,1.105,0.208,1,0,0,1
31,17,68.8,176.3,134.39,758.0,787.7,304.1,0.839,36,Medium,Soleado,80.146,14.4,1,1.0,0.8058,22.1,0.962,0.548,0,1,0,0
19,10,72.1,171.9,58.87,807.0,723.7,357.1,0.822,40,Soft,Nublado,67.283,17.7,1,6.0,0.7341,24.4,1.115,0.526,1,0,0,0
41,2,69.2,167.0,177.95,811.0,690.4,377.1,0.525,22,Medium,Nublado,62.354,7.1,0,1.0,0.667,24.8,1.175,0.049,0,1,0,0
28,7,82.5,186.2,134.19,818.0,718.6,330.6,0.952,15,Soft,Lluvia ligera,67.763,16.4,1,3.0,0.6915,23.8,1.138,0.25,1,0,0,1
32,19,66.5,172.2,177.04,759.0,768.4,334.6,0.763,21,Intermediate,Lluvia ligera,75.745,21.7,1,1.0,0.7449,22.4,0.988,0.594,0,0,0,1
22,3,65.9,166.7,182.18,862.0,680.5,265.1,0.798,36,Hard,Soleado,69.922,7.8,1,6.0,0.7079,23.7,1.267,0.136,0,0,1,0
23,18,74.3,175.8,80.9,967.0,738.8,351.2,1.029,18,Hard,Soleado,62.89,14.5,1,1.0,0.6595,24.0,1.309,0.783,0,0,1,0
24,1,58.9,189.8,141.12,1012.0,758.3,224.1,0.728,37,Intermediate,Soleado,73.014,13.7,1,5.0,0.8181,16.4,1.335,0.042,0,0,0,0
20,14,72.0,175.4,81.73,918.0,773.9,235.1,0.698,17,Intermediate,Lluvia intensa,76.945,17.9,1,1.0,0.8045,23.4,1.186,0.7,0,0,0,1
32,12,68.8,178.5,123.33,843.0,688.7,410.8,1.0,38,Medium,Nublado,56.252,10.6,1,1.0,0.672,21.6,1.224,0.375,0,1,0,0
40,13,71.4,178.0,71.9,862.0,836.0,313.0,0.562,33,Wet,Lluvia ligera,75.27,12.8,1,1.0,0.8397,22.5,1.031,0.325,0,0,0,1
36,3,67.2,175.3,189.26,812.0,697.5,233.7,0.862,28,Soft,Nublado,76.226,7.2,1,1.0,0.6977,21.9,1.164,0.083,1,0,0,0
22,13,72.7,179.6,123.64,854.0,756.0,386.9,0.755,44,Soft,Soleado,64.353,12.4,1,1.0,0.7152,22.5,1.13,0.591,1,0,0,0
24,10,71.7,181.1,74.13,1067.0,811.9,431.8,0.911,41,Medium,Soleado,53.82,13.0,1,1.0,0.7844,21.9,1.314,0.417,0,1,0,0
38,5,82.9,181.6,183.05,776.0,760.4,391.1,1.064,28,Soft,Soleado,67.841,13.2,1,1.0,0.6968,25.1,1.021,0.132,1,0,0,0
40,5,66.9,162.3,216.04,775.0,750.2,315.8,0.828,22,Medium,Soleado,76.299,13.1,1,1.0,0.7475,25.4,1.033,0.125,0,1,0,0
23,5,68.7,168.0,158.8,994.0,733.1,344.8,0.803,22,Hard,Nublado,59.399,12.1,1,1.0,0.7051,24.3,1.356,0.217,0,0,1,0
24,2,73.6,178.6,116.61,947.0,701.5,362.3,0.693,24,Hard,Soleado,57.008,8.7,1,11.0,0.6508,23.1,1.35,0.083,0,0,1,0
27,19,60.2,175.0,248.69,825.0,840.1,370.9,0.892,39,Intermediate,Soleado,73.426,20.4,1,1.0,0.8755,19.7,0.982,0.704,0,0,0,0
22,1,69.0,163.8,134.69,931.0,795.1,428.4,0.526,19,Soft,Nublado,58.943,9.4,1,4.0,0.6947,25.7,1.171,0.045,1,0,0,0
18,1,72.5,166.0,69.73,711.0,709.1,433.5,0.723,16,Intermediate,Lluvia ligera,63.29,10.3,1,3.0,0.6245,26.3,1.003,0.056,0,0,0,1
24,14,77.0,169.7,115.96,874.0,744.2,351.4,0.934,30,Intermediate,Soleado,66.472,10.0,1,1.0,0.7328,26.7,1.174,0.583,0,0,0,0
28,14,67.0,182.6,90.98,775.0,803.9,346.2,0.87,30,Hard,Nublado,76.387,5.2,1,1.0,0.7707,20.1,0.964,0.5,0,0,1,0
38,4,72.0,170.8,57.06,783.0,730.9,351.2,0.964,25,Hard,Soleado,66.802,8.2,1,1.0,0.6896,24.7,1.071,0.105,0,0,1,0
23,8,74.4,176.3,190.98,865.0,725.7,401.1,1.229,32,Intermediate,Lluvia ligera,58.577,13.1,1,1.0,0.6807,23.9,1.192,0.348,0,0,0,1
30,18,69.5,175.7,66.77,952.0,723.8,282.5,0.905,29,Soft,Lluvia intensa,67.041,18.8,1,1.0,0.7793,22.5,1.315,0.6,1,0,0,1
37,7,72.8,165.2,104.19,954.0,721.9,323.1,0.6,16,Intermediate,Nublado,64.19,10.2,1,3.0,0.6971,26.7,1.322,0.189,0,0,0,0
36,1,69.0,177.0,238.49,777.0,678.4,371.5,0.642,38,Intermediate,Lluvia intensa,67.505,12.5,0,1.0,0.6396,22.0,1.145,0.028,0,0,0,1
18,14,65.5,180.0,144.26,907.0,802.9,499.9,1.136,42,Medium,Lluvia intensa,53.211,12.6,1,1.0,0.7422,20.2,1.13,0.778,0,1,0,1
39,6,79.5,169.4,156.43,865.0,759.6,358.9,0.59,36,Medium,Nublado,67.848,15.6,1,1.0,0.7505,27.7,1.139,0.154,0,1,0,0
40,1,64.4,171.5,62.64,929.0,682.1,364.9,0.9,30,Soft,Soleado,53.559,10.8,0,1.0,0.657,21.9,1.362,0.025,1,0,0,0
30,11,76.3,169.5,131.11,780.0,718.3,227.1,0.882,40,Medium,Soleado,81.31,16.0,1,1.0,0.7923,26.6,1.086,0.367,0,1,0,0
39,4,74.3,173.4,148.8,877.0,755.7,285.1,0.585,31,Soft,Nublado,78.062,14.3,1,1.0,0.7834,24.7,1.161,0.103,1,0,0,0
23,16,80.5,161.3,215.35,845.0,651.4,326.1,0.55,18,Soft,Nublado,63.49,12.5,1,1.0,0.6053,30.9,1.297,0.696,1,0,0,0
41,18,73.1,177.2,130.42,968.0,747.9,467.2,0.701,27,Hard,Soleado,50.26,18.6,1,1.0,0.6643,23.3,1.294,0.439,0,0,1,0
38,14,69.4,176.6,131.8,809.0,739.3,335.3,0.948,38,Hard,Soleado,68.739,12.9,1,1.0,0.7172,22.3,1.094,0.368,0,0,1,0
19,13,70.8,180.0,161.43,674.0,776.3,316.8,0.915,32,Soft,Soleado,79.743,15.8,1,1.0,0.7651,21.9,0.868,0.684,1,0,0,0
27,13,73.1,179.9,90.71,774.0,739.1,429.9,0.67,27,Soft,Nublado,59.66,12.5,1,1.0,0.6894,22.6,1.047,0.481,1,0,0,0
37,12,62.7,164.1,160.99,883.0,708.3,485.3,0.691,26,Medium,Soleado,52.529,12.6,1,2.0,0.604,23.3,1.247,0.324,0,1,0,0
20,15,60.7,172.7,255.96,742.0,731.6,220.8,0.758,29,Intermediate,Nublado,86.723,16.3,1,1.0,0.7516,20.4,1.014,0.75,0,0,0,0
41,3,71.0,161.6,167.31,849.0,776.5,361.2,0.677,32,Medium,Lluvia ligera,68.958,10.0,1,1.0,0.7444,27.2,1.093,0.073,0,1,0,1
30,12,72.9,176.1,117.72,1037.0,709.3,284.7,0.883,39,Wet,Nublado,61.861,13.4,1,1.0,0.7193,23.5,1.462,0.4,0,0,0,0
29,6,65.8,164.4,142.83,728.0,777.1,374.3,0.817,29,Hard,Nublado,75.228,11.4,1,7.0,0.7302,24.3,0.937,0.207,0,0,1,0
20,3,68.2,167.7,189.27,844.0,741.9,214.4,1.115,39,Hard,Lluvia ligera,85.314,16.2,1,5.0,0.8149,24.3,1.138,0.15,0,0,1,1
37,16,71.5,182.1,152.91,948.0,771.2,447.4,1.037,22,Medium,Nublado,54.458,13.1,1,1.0,0.6677,21.6,1.229,0.432,0,1,0,0
34,12,70.5,181.3,119.65,832.0,722.7,334.4,0.762,36,Intermediate,Nublado,67.05,10.5,1,1.0,0.7115,21.4,1.151,0.353,0,0,0,0
19,10,72.4,182.0,107.31,930.0,851.7,210.0,0.72,42,Wet,Lluvia intensa,86.658,13.8,1,1.0,0.908,21.9,1.092,0.526,0,0,0,1
21,6,64.2,176.4,173.58,931.0,723.7,442.2,0.964,44,Hard,Soleado,55.814,16.0,1,1.0,0.6594,20.6,1.286,0.286,0,0,1,0
28,16,76.3,182.3,212.1,757.0,803.2,294.7,0.695,41,Hard,Nublado,78.114,21.5,1,1.0,0.8531,23.0,0.942,0.571,0,0,1,0
36,11,65.8,167.6,94.46,758.0,772.0,423.9,0.852,44,Medium,Soleado,71.746,15.0,1,1.0,0.7421,23.4,0.982,0.306,0,1,0,0
21,18,70.4,180.4,143.96,753.0,778.0,347.5,0.826,40,Medium,Lluvia intensa,73.175,11.4,1,1.0,0.7996,21.6,0.968,0.857,0,1,0,1
31,2,71.5,168.6,262.74,667.0,724.3,251.0,0.889,31,Medium,Lluvia ligera,88.332,10.1,1,1.0,0.7757,25.2,0.921,0.065,0,1,0,1
40,16,70.2,174.1,194.68,840.0,785.1,249.2,0.747,42,Wet,Soleado,81.18,20.3,1,1.0,0.8775,23.2,1.07,0.4,0,0,0,0
40,3,77.7,173.3,223.26,932.0,767.5,332.2,1.044,20,Hard,Nublado,70.127,16.6,1,1.0,0.7288,25.9,1.214,0.075,0,0,1,0
31,1,70.1,172.3,152.23,1010.0,747.6,385.2,0.863,39,Hard,Soleado,57.726,15.6,1,1.0,0.7357,23.6,1.351,0.032,0,0,1,0
38,14,80.3,164.8,143.94,879.0,684.3,258.2,1.07,17,Hard,Nublado,69.428,12.0,1,1.0,0.6875,29.6,1.285,0.368,0,0,1,0
40,8,72.6,176.2,224.91,897.0,795.5,376.2,0.861,21,Soft,Lluvia ligera,65.754,11.5,1,1.0,0.7461,23.4,1.128,0.2,1,0,0,1
18,1,71.2,165.3,195.53,857.0,827.7,421.3,0.788,30,Medium,Soleado,71.382,12.2,1,7.0,0.7959,26.1,1.035,0.056,0,1,0,0
20,5,63.5,170.6,146.82,926.0,731.6,381.7,0.851,20,Soft,Lluvia intensa,60.134,13.6,1,1.0,0.7152,21.8,1.266,0.25,1,0,0,1
26,10,69.2,170.4,178.37,870.0,728.5,381.7,1.017,31,Medium,Nublado,63.552,11.8,1,1.0,0.7078,23.8,1.194,0.385,0,1,0,0
21,18,73.9,171.9,198.98,795.0,703.8,359.3,0.747,25,Soft,Soleado,64.673,15.7,1,1.0,0.6686,25.0,1.13,0.857,1,0,0,0
30,18,69.7,176.4,186.68,671.0,685.1,382.2,0.624,40,Soft,Lluvia intensa,69.991,22.5,1,1.0,0.6829,22.4,0.979,0.6,1,0,0,1
33,11,71.5,182.9,215.6,846.0,785.3,354.0,0.771,16,Soft,Nublado,68.772,19.1,1,1.0,0.7414,21.4,1.077,0.333,1,0,0,0
37,7,72.1,173.6,147.82,922.0,788.2,386.3,0.703,16,Intermediate,Lluvia ligera,67.698,14.8,1,1.0,0.7596,23.9,1.17,0.189,0,0,0,1
22,8,74.9,166.2,119.25,804.0,851.8,375.7,1.013,42,Soft,Nublado,77.181,14.5,1,1.0,0.8493,27.1,0.944,0.364,1,0,0,0
36,17,77.8,179.6,108.51,845.0,736.4,283.2,1.007,35,Hard,Lluvia ligera,74.312,11.7,1,1.0,0.7189,24.1,1.147,0.472,0,0,1,1
41,4,62.6,182.2,145.94,775.0,682.1,269.8,1.031,30,Medium,Nublado,77.281,15.1,1,1.0,0.6966,18.9,1.136,0.098,0,1,0,0
39,16,65.9,171.4,72.66,997.0,800.9,362.8,0.82,32,Hard,Lluvia intensa,65.224,13.2,1,1.0,0.8154,22.4,1.245,0.41,0,0,1,1
28,8,77.3,165.7,122.71,932.0,693.7,401.2,0.974,38,Intermediate,Soleado,51.765,15.6,1,1.0,0.6482,28.2,1.344,0.286,0,0,0,0
35,10,62.4,176.9,82.92,860.0,833.6,351.5,0.859,16,Medium,Nublado,75.904,21.9,1,1.0,0.7819,19.9,1.032,0.286,0,1,0,0
21,10,70.2,175.7,149.17,773.0,771.9,285.3,0.985,39,Medium,Soleado,79.845,12.6,1,1.0,0.8385,22.7,1.001,0.476,0,1,0,0
22,14,74.3,177.1,198.13,907.0,756.2,332.0,0.915,34,Medium,Lluvia ligera,69.91,8.7,1,1.0,0.7813,23.7,1.199,0.636,0,1,0,1
36,1,64.5,184.5,172.94,910.0,760.6,450.5,0.609,23,Hard,Soleado,56.979,10.8,0,9.0,0.6786,18.9,1.196,0.028,0,0,1,0
23,18,65.1,185.0,129.95,736.0,769.6,498.2,0.91,23,Soft,Nublado,61.403,14.4,1,1.0,0.6493,19.0,0.956,0.783,1,0,0,0
39,4,72.2,180.9,143.22,850.0,750.2,344.9,0.681,39,Soft,Soleado,68.116,11.4,1,1.0,0.7173,22.1,1.133,0.103,1,0,0,0
23,11,63.7,180.1,188.67,850.0,729.6,325.5,0.772,43,Intermediate,Lluvia ligera,73.075,17.6,1,1.0,0.756,19.6,1.165,0.478,0,0,0,1
19,6,66.5,171.2,168.61,1058.0,797.5,339.9,0.659,32,Hard,Nublado,65.523,19.7,1,1.0,0.7687,22.7,1.327,0.316,0,0,1,0
19,16,75.3,173.7,103.7,1030.0,771.3,174.2,0.788,18,Medium,Nublado,80.3,16.5,1,1.0,0.8435,25.0,1.335,0.842,0,1,0,0
19,1,64.4,180.6,75.22,592.0,651.1,291.6,1.018,25,Medium,Soleado,79.278,7.5,0,9.0,0.6503,19.7,0.909,0.053,0,1,0,0
38,1,73.0,161.8,195.41,1070.0,899.9,330.9,0.997,39,Intermediate,Nublado,74.639,8.5,1,2.0,0.8707,27.9,1.189,0.026,0,0,0,0
36,9,72.0,162.0,150.06,706.0,787.1,244.4,0.71,27,Hard,Lluvia intensa,87.65,15.1,1,1.0,0.8177,27.4,0.897,0.25,0,0,1,1
23,5,70.0,179.0,162.86,865.0,733.5,266.8,0.932,18,Soft,Lluvia intensa,73.864,10.9,1,2.0,0.7227,21.8,1.179,0.217,1,0,0,1
21,7,70.1,182.3,161.91,895.0,765.8,308.6,0.751,38,Medium,Soleado,71.252,22.7,1,4.0,0.7868,21.1,1.169,0.333,0,1,0,0
19,3,76.1,178.3,224.95,809.0,788.7,395.2,0.64,21,Soft,Soleado,65.179,11.7,1,1.0,0.7548,23.9,1.026,0.158,1,0,0,0
31,13,67.8,182.0,115.62,692.0,737.1,354.5,0.581,39,Medium,Nublado,74.755,12.7,1,1.0,0.7314,20.5,0.939,0.419,0,1,0,0
32,6,67.1,184.6,230.69,898.0,736.7,351.2,0.859,15,Intermediate,Soleado,61.005,17.7,1,1.0,0.6718,19.7,1.219,0.188,0,0,0,0
36,7,70.0,182.1,188.49,778.0,805.2,412.5,0.727,36,Soft,Soleado,69.377,14.3,1,1.0,0.7758,21.1,0.966,0.194,1,0,0,0
35,13,70.7,177.4,85.83,764.0,731.7,447.6,0.699,21,Medium,Lluvia intensa,60.607,11.3,1,1.0,0.6411,22.5,1.044,0.371,0,1,0,1
32,11,82.7,164.0,134.6,853.0,709.5,360.4,0.905,28,Intermediate,Soleado,59.513,18.2,1,1.0,0.7442,30.7,1.202,0.344,0,0,0,0
21,16,70.9,179.9,97.31,805.0,790.5,342.8,0.799,27,Soft,Lluvia ligera,76.333,11.7,1,1.0,0.7602,21.9,1.018,0.762,1,0,0,1
36,3,72.6,179.6,102.79,735.0,729.7,420.4,0.54,21,Medium,Nublado,63.496,6.5,1,3.0,0.6363,22.5,1.007,0.083,0,1,0,0
31,16,75.3,162.3,152.54,938.0,814.4,298.1,0.587,40,Soft,Soleado,71.532,19.2,1,1.0,0.8596,28.6,1.152,0.516,1,0,0,0
23,5,76.7,164.3,161.72,864.0,748.9,407.6,0.933,16,Medium,Soleado,63.376,11.4,1,1.0,0.6753,28.4,1.154,0.217,0,1,0,0
32,16,78.6,179.0,115.57,900.0,755.9,386.8,0.822,15,Soft,Soleado,62.798,15.2,1,1.0,0.6835,24.5,1.191,0.5,1,0,0,0
30,7,70.6,169.5,124.76,688.0,771.2,312.3,0.75,22,Soft,Lluvia ligera,79.986,11.1,1,6.0,0.7658,24.6,0.892,0.233,1,0,0,1
25,8,82.1,171.9,113.39,782.0,664.5,428.3,0.751,25,Medium,Nublado,52.926,5.0,1,1.0,0.6198,27.8,1.177,0.32,0,1,0,0
30,10,72.6,162.7,151.48,770.0,732.1,435.6,0.75,18,Medium,Nublado,64.205,12.0,1,1.0,0.6519,27.4,1.052,0.333,0,1,0,0
39,10,75.6,185.9,84.48,716.0,755.8,402.2,0.77,21,Soft,Nublado,70.836,7.7,1,1.0,0.7118,21.9,0.947,0.256,1,0,0,0
36,9,67.8,174.0,179.39,998.0,701.1,316.5,0.803,18,Soft,Lluvia ligera,56.897,14.1,1,1.0,0.6675,22.4,1.423,0.25,1,0,0,1
28,17,65.9,182.1,136.92,895.0,719.7,379.4,0.935,43,Medium,Soleado,61.638,21.7,1,1.0,0.7208,19.9,1.244,0.607,0,1,0,0
31,9,62.6,187.9,64.89,747.0,691.6,230.4,0.694,26,Soft,Nublado,80.658,12.7,1,1.0,0.7442,17.7,1.08,0.29,1,0,0,0
26,5,71.2,164.8,133.87,839.0,782.3,347.7,0.905,36,Intermediate,Lluvia intensa,70.995,11.7,1,1.0,0.7698,26.2,1.072,0.192,0,0,0,1
23,6,62.0,171.5,199.59,929.0,757.0,256.5,0.92,36,Soft,Soleado,75.06,9.3,1,1.0,0.8162,21.1,1.227,0.261,1,0,0,0
38,17,69.9,172.9,114.81,767.0,675.5,371.9,0.835,26,Hard,Soleado,64.728,19.5,1,1.0,0.6482,23.4,1.135,0.447,0,0,1,0
30,15,70.8,177.4,153.99,929.0,708.3,284.6,0.88,29,Medium,Soleado,69.175,14.9,1,1.0,0.7121,22.5,1.312,0.5,0,1,0,0
19,9,69.8,174.2,182.82,986.0,804.3,324.0,0.58,22,Soft,Lluvia ligera,66.365,12.2,1,1.0,0.7502,23.0,1.226,0.474,1,0,0,1
21,18,57.8,169.5,41.77,715.0,762.3,313.8,0.861,35,Medium,Nublado,78.558,16.8,1,1.0,0.7543,20.1,0.938,0.857,0,1,0,0
41,4,85.8,168.6,234.0,934.0,774.4,202.1,0.783,43,Medium,Soleado,78.507,8.1,1,3.0,0.8394,30.2,1.206,0.098,0,1,0,0
29,17,66.9,178.2,193.21,945.0,758.8,299.0,1.066,36,Medium,Lluvia intensa,64.732,15.7,1,1.0,0.7921,21.1,1.245,0.586,0,1,0,1
27,6,69.7,182.2,189.69,965.0,771.4,368.7,0.705,38,Medium,Lluvia ligera,63.947,10.0,1,2.0,0.7439,21.0,1.251,0.222,0,1,0,1
18,3,69.2,200.1,76.55,815.0,675.4,274.9,0.972,32,Medium,Nublado,74.778,13.5,1,5.0,0.6767,17.3,1.207,0.167,0,1,0,0
18,17,74.2,183.2,175.25,859.0,621.9,346.9,0.848,27,Medium,Nublado,55.215,16.5,1,1.0,0.5999,22.1,1.381,0.944,0,1,0,0
29,5,69.5,175.4,248.85,849.0,754.9,482.8,0.943,19,Wet,Soleado,51.103,8.7,1,1.0,0.6675,22.6,1.125,0.172,0,0,0,0
33,19,66.8,166.6,153.4,854.0,688.3,342.0,0.867,18,Soft,Lluvia intensa,63.772,16.0,1,1.0,0.6616,24.1,1.241,0.576,1,0,0,1
41,10,73.1,181.7,83.61,828.0,674.8,345.2,0.804,19,Hard,Soleado,65.586,12.1,1,1.0,0.634,22.1,1.227,0.244,0,0,1,0
21,2,59.8,177.9,127.46,775.0,676.1,351.7,0.475,18,Hard,Nublado,62.774,8.8,1,2.0,0.625,18.9,1.146,0.095,0,0,1,0
34,17,65.2,172.4,146.85,936.0,665.7,469.5,0.736,19,Intermediate,Lluvia ligera,43.781,17.5,1,1.0,0.5992,21.9,1.406,0.5,0,0,0,1
36,12,74.1,182.1,118.43,909.0,736.3,316.2,1.033,23,Medium,Nublado,68.96,12.7,1,1.0,0.7142,22.3,1.235,0.333,0,1,0,0
23,1,69.2,182.7,203.61,747.0,748.3,256.9,0.851,20,Medium,Nublado,82.191,9.1,1,4.0,0.76,20.7,0.998,0.043,0,1,0,0
37,16,69.1,178.7,196.3,771.0,709.3,322.6,1.012,29,Soft,Soleado,71.084,14.3,1,1.0,0.7045,21.6,1.087,0.432,1,0,0,0
20,15,72.9,175.3,167.97,870.0,711.9,387.4,0.913,17,Medium,Lluvia ligera,60.29,9.1,1,1.0,0.5919,23.7,1.222,0.75,0,1,0,1
34,6,64.5,172.1,151.17,772.0,727.5,340.5,0.713,22,Intermediate,Lluvia ligera,68.172,11.1,1,5.0,0.6511,21.8,1.061,0.176,0,0,0,1
27,19,76.8,175.6,203.95,930.0,781.7,268.3,0.779,29,Soft,Soleado,75.871,18.9,1,1.0,0.7905,24.9,1.19,0.704,1,0,0,0
25,16,66.8,174.0,98.05,961.0,813.0,386.2,0.763,34,Hard,Lluvia intensa,61.067,18.9,1,1.0,0.7726,22.1,1.182,0.64,0,0,1,1
39,13,68.2,172.8,130.2,950.0,765.9,331.7,0.352,40,Medium,Soleado,63.152,19.3,1,1.0,0.8006,22.8,1.24,0.333,0,1,0,0
